ano;id;tipo;nota;TDI_EM;TDI_01;TDI_02;TDI_03;MHA_EM;MHA_01;MHA_02;MHA_03
2018;26000024;EREM;497,0826923;30,3;32,2;32,6;15,6;9;8,6;9,5;9,5
2018;26000741;EREM;486,5848039;25,5;27,8;22,1;14,8;6,1;9,5;9,5;4,2
2018;26001900;Regular;486,3111607;20,1;28,2;16,2;10,3;4,4;4,5;4,5;4,4
2018;26001942;EREM;526,72625;8;10,4;6,8;6;7,6;9,5;9,5;9,5
2018;26003066;EREM;494,125;10;12,6;8,3;9,5;9,5;9,5;9,5;9,5
2018;26003210;Regular;466,1419492;35,9;45,3;33,9;29,3;4,2;4,3;4,2;4,3
2018;26004518;EREM;508,2010417;13,2;15,6;15,9;6,5;9,5;9,5;9,5;9,5
2018;26004593;Regular;473,9593137;29,1;35,6;25,1;29,2;4,1;4,5;4,3;3,8
2018;26005107;EREM;495,54375;24,8;27,7;25,7;16,7;9,5;10;10;10
2018;26005115;EREM;511,9890625;6,3;13,8;0;8;9,5;9,5;9,5;9,5
2018;26006138;Regular;492,4889241;29,9;23,8;35,1;30,9;3,8;4;4;3,9
2018;26006499;Regular;477,48125;39,8;41;41,8;37,1;4;4;4;3,9
2018;26008181;EREM;502,8460227;23,5;17,8;43,3;17,3;8,9;9,5;9,5;9,5
2018;26008530;EREM;510,5545732;13,2;17,4;9,8;12,5;9,5;9,5;9,5;9,5
2018;26009315;EREM;479,2347222;17;18,3;17;14,7;9,5;9,5;9,5;9,5
2018;26009390;EREM;498,615625;13,3;18;15,8;6,7;8,9;10;10;10
2018;26010151;EREM;487,5608209;5,4;10,2;2;2,5;8,9;9,5;9,5;9,6
2018;26010348;Regular;476,4138158;26,7;49,1;26,9;20,9;4,2;3,5;4,3;4,3
2018;26011069;EREM;538,7240234;2,4;1,6;2,9;2,7;9,2;9,5;9,5;9,5
2018;26011344;EREM;491,8975;13;14,3;15,2;8,4;9,5;9,5;9,5;9,5
2018;26011611;EREM;484,5970588;28,3;25,3;31,3;31,4;7,2;9,5;9,5;4,5
2018;26012359;EREM;504,4521429;17,5;24,1;14,4;10,3;9,5;9,5;9,5;9,5
2018;26013185;Regular;461,4098837;38;52,7;28,4;35,2;4,2;4;4,5;4
2018;26013436;Regular;478,205303;17,9;26;13,8;13,8;4,5;4,5;4,5;4,5
2018;26013452;EREM;479,8507075;24,6;26,3;19,4;28,5;7;8;8,1;7,3
2018;26014190;EREM;485,3365942;21,4;22,8;38,5;10,1;8;10;10;10
2018;26014564;EREM;479,4365741;16,8;18,2;20,9;14;7,1;9,5;9,5;4,2
2018;26014572;Regular;488,5008333;29,4;31,2;33,6;20,8;4,3;4,3;4,2;4,2
2018;26014670;EREM;507,9859195;6,9;8,2;6,6;6;9,5;9,5;9,5;9,5
2018;26015625;EREM;486,3572581;23,8;40;13,4;14,6;9,5;9,5;9,5;9,5
2018;26016028;EREM;538,607337;3,1;2,9;2,6;3,8;9,5;9,5;9,5;9,5
2018;26016540;EREM;510,0366071;15,1;20;17;7,6;9,5;9,5;9,5;9,5
2018;26017750;EREM;482,6392857;24,7;32,7;32,3;14,7;9,3;9,3;9,3;9,3
2018;26018314;EREM;494,1651163;20,4;36,5;11,4;8,9;9,8;9,8;9,8;9,8
2018;26018977;Regular;560,0889535;6,6;6,5;5,1;8,3;4,4;4,5;4,3;4,4
2018;26019493;EREM;492,1771186;22,4;27,1;23,3;15,4;9,3;9,5;9,3;9,2
2018;26019922;EREM;504,4927711;7,6;8,1;5,5;9,8;9,5;9,5;9,5;9,5
2018;26020882;Regular;478,1118557;27,4;34,6;27,2;17,9;4,1;4,2;4,2;4,1
2018;26020890;Privada;594,8198529;1,6;6,1;0;0;6;6;6;6
2018;26020955;ETE;536,7779762;10,9;18,4;6,4;7,1;9,5;9,5;9,5;9,5
2018;26020963;Regular;474,7945;25,1;31,6;24,3;18,6;4,1;4,2;4,2;3,9
2018;26020971;EREM;516,5215909;13,7;25,7;11,8;2,2;9,5;9,5;9,5;9,5
2018;26021820;Regular;489,9847826;26,2;26,9;33,9;15,2;4,5;4,5;4,5;4,5
2018;26021900;EREM;475,2458333;35;42,4;40,3;26,2;5,2;9,5;4,3;4,2
2018;26021927;EREM;498,7347222;22,5;29,5;13,6;22,4;8,3;9,5;9,5;4,3
2018;26023245;Regular;495,0767045;29,5;30,9;34,3;21,8;4,5;4,5;4,5;4,5
2018;26023334;Regular;490,5742647;10,6;15,6;12,8;5,3;4,5;4,5;4,5;4,5
2018;26024047;Regular;481,9473684;40,4;57,4;48,2;10,2;4,5;4,5;4,5;4,4
2018;26024675;EREM;499,5223214;23,4;26,1;26,2;15,4;9,5;9,5;9,5;9,5
2018;26024691;Privada;589,4555921;3,4;6,7;2,2;1,2;4,7;4,6;4,7;4,9
2018;26024730;EREM;500,2615;34,9;39,2;40,5;22,7;9,5;9,5;9,5;9,5
2018;26025981;Regular;473,7621212;51;60,5;41,5;51,5;3,5;3,3;3,3;3,3
2018;26026627;EREM;503,3211921;8,7;11,3;8;7,7;9,5;9,5;9,5;9,5
2018;26027828;EREM;496,7415909;11,3;13,6;10,4;9,7;8,2;9,5;9,5;9,5
2018;26027917;EREM;514,10125;33,5;43,3;29,6;22,5;9,2;9,5;9,5;9,5
2018;26029243;EREM;472,8281915;35,4;39,3;37;28,5;7,4;7,6;7,5;7,4
2018;26029812;Regular;466,6833333;49;50,6;47,4;45,7;4;4,2;4,1;4,1
2018;26029910;EREM;508,89375;16,8;20,1;17;12;9,5;9,5;9,5;9,5
2018;26030950;Regular;460,0326087;31,4;47,1;25,4;26;4,6;4,5;4,7;4,6
2018;26031272;EREM;497,4055556;7,8;8,5;10,1;4,2;9,5;9,4;9,5;9,5
2018;26031914;Regular;470,5852113;25,9;29,1;31,3;21,4;4,4;4,5;4,5;4,5
2018;26033356;EREM;501,6577273;11,7;15,7;6,9;11,2;9,5;9,5;9,5;9,5
2018;26033364;EREM;486,3308594;13,1;23,7;11,3;7,6;8,5;9,5;9,5;9,5
2018;26033879;EREM;517,1372727;7,2;9,8;6,6;4,5;9,1;8,5;9,5;9,5
2018;26033909;Privada;632,4648773;1,3;1,2;2,3;0,6;5,2;4,8;5;5,6
2018;26033925;Privada;566,370614;4;1,4;4,9;6,4;5,1;5,1;5,1;5,1
2018;26033950;Privada;601,5088235;1,2;1;1,1;1,5;5,2;5,2;5,2;5,2
2018;26034280;Federal;518,9755208;22,3;16,7;19,7;27,5;7,3;7,9;8;6,5
2018;26034298;Regular;491,382381;32,4;39,6;31,4;18,8;4,5;4,5;4,5;4,5
2018;26034336;EREM;486,3393617;18,9;17,3;16;23,8;8;9,5;9,5;4,5
2018;26034352;EREM;522,8277778;8,9;13,6;8,8;3,6;9,5;9,5;9,5;9,5
2018;26034441;Regular;514,5105856;30,3;44,3;27,5;14,6;4,5;4,5;4,5;4,5
2018;26035049;EREM;492,4348592;23,6;44,7;18,3;13;7,7;9,5;9,5;4,5
2018;26035120;EREM;509,9492424;10,6;9,9;11,4;10,1;9,5;9,5;9,5;9,5
2018;26035146;Regular;497,2389456;39,7;49,1;38,5;31;4,3;4,4;4,3;4,3
2018;26035316;EREM;505,245;4,6;5,2;3,9;4,5;9,5;9,5;9,5;9,5
2018;26035340;Regular;483,4805556;30,3;37,6;30,4;18;4,1;4,4;4,3;4,5
2018;26035502;Regular;478,6617188;36,1;43,4;34,9;26,9;4,2;4,2;4,2;4,2
2018;26035553;Regular;574,4207386;10,3;12,1;11,7;6,9;9;9;9;9
2018;26035561;Regular;492,1669492;35,8;50,9;33,1;26,6;4,2;4,2;4,2;4,2
2018;26035600;EREM;504,1677885;19,2;15,7;21,4;22,1;7,9;9,5;9,5;4,5
2018;26035979;Regular;496,4537879;22,4;25,2;24,6;14,6;4,2;4,5;4,5;4,5
2018;26036037;Regular;514,8708333;41,6;56,8;39,9;23,4;3,9;3,9;4;3,7
2018;26036045;Regular;509,3982143;31;49,5;26;13,3;4,4;4,4;4,5;4,4
2018;26036096;Federal;596,4309783;11,3;8,2;9,4;9,8;4,8;4,8;4,8;4,8
2018;26036118;EREM;485,4471591;25,6;39,8;17,5;18,7;8,1;9,5;9,5;4,5
2018;26036134;Regular;471,6901515;28,6;32,8;27,1;25,4;4,2;4,5;4;3,9
2018;26036169;Regular;495,6120968;22,9;32,1;17,9;18,7;3,7;3,8;3,6;3,8
2018;26036401;Privada;555,2027027;7,8;12,8;5,1;4;4,8;4,8;4,8;4,8
2018;26037599;Regular;459,9933333;58,7;62,6;59;52,5;3,7;3,9;3,7;3,6
2018;26037726;Regular;478,9777778;26,4;27,8;27,1;24,5;4;4,2;4,1;3,9
2018;26037904;Regular;458,6039474;57,7;65,2;60,4;53,9;4,1;4;4,1;4,1
2018;26038536;EREM;498,989939;14,3;17,3;7,5;17,7;8,5;9,5;9,5;9,5
2018;26039702;EREM;497,1126068;19,2;26,7;17,3;15,9;9,5;9,5;9,5;9,5
2018;26040948;EREM;493,8921296;18,3;29,7;14,8;10,3;9,5;9,5;9,5;9,5
2018;26040956;EREM;483,0358333;39,4;36,4;37,2;42,1;6,3;8,4;8;3,6
2018;26040972;Regular;495,28;41,3;51,8;41,8;23,5;4,1;4;4;4,5
2018;26042037;EREM;478,3883065;24,5;32;20,3;21,6;7,2;9,5;9,5;4,5
2018;26042053;EREM;496,3994186;10,9;11,9;13,3;7,7;9,5;9,5;9,5;9,5
2018;26042070;EREM;516,6445652;9,7;13;6,4;7,1;9,5;9,5;9,5;9,5
2018;26043335;EREM;493,0873239;4,8;4,1;13,2;1,1;9,5;9,5;9,5;9,5
2018;26044412;Regular;477,0333333;39,8;45,1;35,4;34,8;4,2;4,2;4,1;4,2
2018;26044862;EREM;505,3347015;27,5;26,1;34,4;20,5;9,5;9,5;9,5;9,5
2018;26045745;EREM;471,5424603;33,2;43,4;33,1;19,9;9,5;9,5;9,5;9,5
2018;26047187;EREM;504,991129;29,4;33,2;23,6;28,5;9,3;10;10;7,6
2018;26047837;EREM;502,9870968;26,2;27,9;33,7;13;9,8;9,8;9,8;9,8
2018;26048337;EREM;492,6107527;31,9;35,8;31,9;26;8,6;9,5;9,5;9,5
2018;26049406;EREM;488,7602113;16,9;18,1;15,2;17,6;9;9,5;9,5;9,5
2018;26049562;EREM;477,0623288;35,6;46,3;32,8;29,3;7,3;9,5;9,5;9,5
2018;26050030;Federal;537,4379518;22,8;28,7;18,8;19;10,3;10,3;10,3;10,3
2018;26050048;EREM;484,0371528;48,2;51;35,8;50,7;5,9;9,5;9,5;4,1
2018;26050064;Regular;491,395283;66,2;76,3;62,7;55,4;3,8;3,8;3,7;3,7
2018;26050102;EREM;494,6534722;30,6;40,1;30;11,4;9,5;9,5;9,5;9,5
2018;26050200;Regular;508,3257576;38,5;48,3;35,2;29;4,5;4,5;4,5;4,5
2018;26050242;Privada;585,5593023;3,2;2,3;2,6;4,8;5,6;5,3;5,3;6
2018;26051176;Regular;491,6547794;26,7;34;19,3;27,2;8,2;8,5;8,5;8,5
2018;26051648;Privada;565,7896341;3,8;2,4;6;2,4;5,3;5,3;5,3;5,3
2018;26051737;Regular;486,5692623;43,1;47,5;41,8;40,5;4,2;4,5;4,2;4,1
2018;26051761;EREM;482,2809211;23,7;35;15;17,9;7,9;9,5;9,5;4,5
2018;26052083;EREM;493,6958333;29,6;35,5;23,5;26,9;6,2;6;6,9;6,7
2018;26052776;EREM;499,1702532;26,1;37,1;14,9;10,2;9,5;9,5;9,5;9,5
2018;26053608;EREM;490,792619;29,7;48;20,7;27,8;9,2;9,5;9,2;8,9
2018;26053837;Privada;635,9030726;0,6;0;1,2;0,6;6,2;6,2;6,2;6,2
2018;26053845;EREM;513,1964015;16,3;23,3;13,2;8,6;9,5;9,5;9,5;9,5
2018;26053853;EREM;514,5395;19,6;25,5;12,7;22,4;7,8;9,5;9,5;4,5
2018;26053861;Privada;575,1969828;3,7;6;3,6;2,3;5,5;5,5;5,5;5,5
2018;26053993;Privada;552,8969828;9,3;12,1;6,7;8;5;5;5;5
2018;26054027;EREM;546,2958333;11,5;11,6;14,3;8;9,5;9,5;9,5;9,5
2018;26054043;EREM;539,9146341;8,4;11,1;7,1;6,6;9,1;9,5;9,5;7,9
2018;26054060;Regular;494,3078431;48,2;55,3;46,9;41,7;3,9;4,1;4,1;3,9
2018;26054140;EREM;532,4485437;21,9;35,2;16;3;10;10;10;10
2018;26054809;EREM;522,9193299;13,3;20,4;7,7;7,3;9,5;9,5;9,5;9,7
2018;26054825;Regular;502,3072289;44,9;51,4;44,4;36,6;4;4,2;4,1;3,9
2018;26054850;Regular;498,1334951;47,7;56,6;44,8;38,3;4,1;4,2;4,1;4
2018;26054876;EREM;508,0111963;38,5;47,5;37,6;33,8;4,9;7,2;4,2;4,2
2018;26054884;Regular;501,0696809;28,2;32,8;30,6;17,9;4,5;4,5;4,5;4,5
2018;26054914;Regular;495,933723;32,6;43,7;30,1;20,2;4,4;4,4;4,4;4,3
2018;26055082;EREM;510,2680723;18,2;21,1;19,2;11,2;9,5;9,5;9,5;9,5
2018;26055198;Privada;560,8554054;10,2;15,4;10;5,1;5;5;5;5
2018;26055210;Regular;493,709375;54,9;58,1;52,8;50,9;3,9;4,1;3,9;4,1
2018;26055686;Privada;520,725;9,4;13,3;3,6;14,3;5,3;5,3;5,3;5,3
2018;26056550;Regular;469,8042763;48,9;52;46,8;45,2;5,4;5,9;4,8;5,1
2018;26056577;EREM;509,4610092;15,7;25,3;8,3;11,5;9,5;9,5;9,5;9,5
2018;26056623;EREM;488,6217391;34,4;30;31,8;39,9;7,3;9,5;9,5;4
2018;26056658;EREM;496,1133772;22,6;27,1;23,4;17,3;9,5;9,5;9,5;9,5
2018;26057506;Privada;571,2058824;6,9;10,9;8,7;0;5,8;5,8;5,8;5,8
2018;26057743;EREM;485,66625;23;24,4;28,6;15,6;9,2;9,2;9,2;9,2
2018;26058430;EREM;492,1940252;9,5;13,9;6,9;8;9,5;9,5;9,5;9,5
2018;26058960;Regular;486,0809375;38,9;50;36,7;30,8;4,1;4,1;4,1;4,1
2018;26059088;EREM;493,0494382;13,7;18,5;11;11,6;9,5;9,5;9,5;9,5
2018;26059789;EREM;494,9095588;22,7;10,9;34,1;19,8;8,7;9,5;9,5;9,5
2018;26060124;EREM;494,4414557;16,4;20,4;20;8,7;7,4;8,4;7,2;6,8
2018;26061023;EREM;499,1479167;11,9;11;16,2;8,6;9,5;9,5;9,5;9,5
2018;26061643;EREM;491,8943396;26,5;32,6;27,6;14,6;9,5;9,5;9,5;9,5
2018;26061724;Regular;482,6629464;32,3;49,8;29,9;3,4;4,5;4,5;4,5;4,5
2018;26062410;EREM;504,7677835;7,5;9;7,9;4,9;9,5;9,5;9,5;9,5
2018;26062585;Regular;485,7712121;35,6;49,5;32,9;24,5;4;4;4,1;4
2018;26063310;EREM;498,1597222;13,2;19,4;10,7;7;9,5;9,5;9,5;9,5
2018;26063522;Regular;482,1616667;42,6;52,4;45,6;34,3;3,6;3,8;3,6;3,6
2018;26063530;EREM;500,8108974;24;27,8;27,2;13,2;9,5;9,5;9,5;9,5
2018;26063905;EREM;527,6689873;13,1;17,9;11,7;9,2;9,5;9,5;9,5;9,5
2018;26063999;Regular;496,6276012;34,6;38,2;36,9;26,6;4,1;4,2;4,1;4,1
2018;26064006;Regular;509,7787879;37,2;35,4;38;39,4;4,1;4,2;4,1;4
2018;26064294;EREM;493,7423387;24,1;31,3;20,9;17,6;9,5;9,5;9,5;9,5
2018;26064588;Privada;611,5041667;5,3;6,1;6,1;2,9;5,1;5,1;5,1;5,1
2018;26064596;Privada;590,5233871;7,2;13,2;2,1;4,5;10,3;10,3;10,3;10,3
2018;26064618;EREM;525,2234127;18,4;23,5;20,2;8,1;9,5;9,5;9,5;9,5
2018;26064626;EREM;508,6164063;21,8;25;20,3;20,8;9,5;9,5;9,5;9,5
2018;26064642;Regular;491,9181818;40,7;52,9;40;26,9;5;4;4,1;7
2018;26065401;Regular;519,8614583;33,2;33;28,9;40,5;4,3;4,3;4,3;4,3
2018;26065568;EREM;473,3788462;25,7;34,4;16,9;21,3;9,1;9,5;9,5;9,5
2018;26065592;EREM;487,596875;12,2;12,4;8,5;18,2;9,5;9,5;9,5;9,5
2018;26065606;Regular;474,0390625;48,1;52,5;43,6;47,2;3,3;3,3;3,3;3,3
2018;26066181;Regular;498,7611111;37,2;43,2;37,5;28;4,1;4,1;4,1;4
2018;26066220;EREM;493,4698113;14,5;20;14,3;8,2;9,5;9,5;9,5;9,5
2018;26066572;EREM;513,4045652;10,9;15,6;8,9;8,4;8,7;9,5;9,5;9,5
2018;26067137;EREM;511,7842308;18,5;25,4;14,7;13,5;9,5;9,5;9,5;9,5
2018;26067382;EREM;490,6405844;25,6;30,8;24,8;18,9;9,5;9,5;9,5;9,5
2018;26067552;Regular;489,5955224;30,2;37;31,9;19,5;4,5;4,5;4,5;4,5
2018;26067803;EREM;495,3920886;26,6;35,9;20,6;20,8;9,5;9,5;9,5;9,5
2018;26068427;EREM;518,3729592;10;11,5;10,5;7,6;8,4;9,5;9,5;9,5
2018;26068508;Regular;471,5022388;35;36,8;35,5;32,5;4,2;4,5;4,5;4,5
2018;26068729;EREM;529,7205882;11,1;17,3;9,2;5,6;9,5;9,5;9,5;9,5
2018;26068877;Regular;482,8665254;33,5;42,8;36;18,4;4,5;4,5;4,5;4,5
2018;26069210;EREM;493,9832386;29,7;26,5;30,6;31,1;5,8;9,5;4,5;4,5
2018;26069288;EREM;499,3298193;22,5;40,5;17,2;10,6;9,7;9,7;9,8;9,7
2018;26069318;EREM;517,5158088;21,8;27,4;22,2;13,6;9,5;9,5;9,5;9,5
2018;26069652;Regular;492,2051587;30,5;24,6;33;33,8;4,3;4,5;4,5;4,2
2018;26070090;EREM;490,8686441;22,1;35,5;22;7,8;9,5;9,5;9,5;9,5
2018;26070260;EREM;500,5066265;8,3;8,6;6,4;10,7;9,5;9,5;9,5;9,5
2018;26070456;EREM;471,4079365;24,2;36,4;22,1;16,3;9;9,5;9,5;9,5
2018;26070782;Regular;484,0052632;27;33,8;25,9;20,8;4,4;4,5;4,5;4,5
2018;26070880;EREM;496,8052198;14,1;24;12,4;4;9,5;9,5;9,5;9,5
2018;26071606;EREM;495,5459239;17;24,1;13,2;12,7;10;10;10;10
2018;26071673;Regular;456,629386;55,6;70,1;40,6;54,7;4,4;4,5;4,5;4,1
2018;26071924;EREM;486,3388889;42,7;46,4;38,5;40,4;8,6;9,5;8,2;7,5
2018;26072149;Regular;476,789693;48,4;51,3;47,3;45,5;4,2;4,4;4,2;4,2
2018;26072254;EREM;506,8709677;22,9;22;26,2;20;9,5;9,5;9,5;9,5
2018;26073102;EREM;488,4152778;35,7;46,6;26,3;32,3;9,5;9,5;9,5;9,5
2018;26073498;EREM;504,7757692;35,3;53,6;27,7;29,5;5,7;5,8;5,8;5,6
2018;26074079;EREM;488,6113095;27,4;34,3;26,2;16,7;8,5;8,4;8,1;9,5
2018;26074311;EREM;492,4056122;22;36,1;18,3;9,1;9,5;9,5;9,5;9,5
2018;26074362;Regular;504,7470588;40,1;57,8;33,8;26,6;4,1;4;4,1;4,3
2018;26074907;EREM;496,1241935;23,1;29,3;18,3;23,7;9,5;9,5;9,5;9,5
2018;26075385;EREM;489,65875;27,6;33,9;24,4;22;9,5;9,5;9,5;9,5
2018;26075431;Privada;568,7130952;7,9;7,7;9,4;6,4;4,5;4,5;4,5;4,5
2018;26075440;Privada;577,0221429;4,5;4,8;5,6;3,2;4,9;4,9;4,9;4,9
2018;26075474;Privada;560,3166667;2,5;1,3;3,4;2,7;5,3;5,3;5,3;5,3
2018;26075687;EREM;499,0744485;23,7;30,9;23,5;16,7;8,4;8,3;8,4;8,4
2018;26075768;Regular;504,8162162;28,2;38,7;22,3;19,8;4,4;4,4;4,4;4,3
2018;26075903;EREM;509,0852941;19,8;22,2;19,6;16,4;9,5;9,5;9,5;9,5
2018;26075911;Regular;490,2696121;44,9;53,6;44,6;38,2;4,2;4,2;4,2;4,3
2018;26075920;Regular;480,8898438;35,6;45,3;36,1;23,1;4,4;4,3;4,5;4,3
2018;26075970;Regular;483,5898438;31,3;44,4;17,1;25,6;4,5;4,5;4,5;4,5
2018;26075997;Regular;494,6052326;31,6;36;31,3;28,8;4,3;4,3;4,3;4,4
2018;26076047;Regular;499,0767045;35,4;38,6;40,6;20,5;4,1;4;4,1;4,3
2018;26076250;EREM;493,959375;26,3;28,6;25,6;25;8;8;8;8
2018;26076357;Regular;512,9972727;24;29,3;28,1;16,5;4,5;4,5;4,5;4,5
2018;26076780;EREM;496,9929412;43,4;51,5;39,4;33,8;7,4;7,3;7,2;7,8
2018;26077825;EREM;495,1006757;23,4;27,1;22,7;17,7;9,5;9,5;9,5;9,5
2018;26078562;EREM;513,4080508;36,8;44,9;36,6;21,8;9,5;9,5;9,5;9,5
2018;26078805;EREM;540,1009009;10;12,6;8,6;8,7;9,5;9,5;9,5;9,5
2018;26078872;Regular;481,574026;30,2;44,1;20,9;17,5;4,5;4,5;4,5;4,3
